Id,FieldId,FieldPit,PitName,FieldRegion,RegionName,FieldBlendrec,BlendName,FieldPath,PathName,FieldBean,BeanName,FieldInvbean,InvBeanName,FieldHaul,FieldOre,FieldDumpfeed,FieldDumpcapy,FieldBinsize,FieldXloc,FieldYloc,FieldPathix,FieldTimedump,FieldZloc,FieldSignid,FieldUnit,Unit,FieldLoad,Load,FieldIstiedown,FieldStatus,Status,FieldLinestat,Linestat,FieldSpillage,FieldSignpost,FieldShoptype,Shoptype,FieldDumpqueue,FieldPctcapy,FieldBays,FieldNopenalty,FieldTimelast,FieldRadius,FieldGpstype,Gpstype,FieldReason
41740312,IS5-3310-331,1184488,DLB,1213388,INFIERNILLO 5,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,100816,99533,65535,60,3310.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
41864752,I7A-3190-703,1184488,DLB,1216788,INFIERNILLO 7A,-1,,3854444,,-1,,-1,,0,0,0,10000000000,0,100453,99351,179,60,3190.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
43729096,I7A-3220-708,1184488,DLB,1216788,INFIERNILLO 7A,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,100390,99380,65535,60,3220.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
44302868,NDO_INF7_TR10,1184488,DLB,1216788,INFIERNILLO 7A,-1,,38909284,,-1,,-1,,0,0,0,10000000000,0,100338,99158,180,60,3215.0,65535,272,Nodo,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
44573272,NDO_INF7_TR14,1184488,DLB,1216788,INFIERNILLO 7A,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,100392,99373,65535,60,3218.0,65535,272,Nodo,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
44661424,I7A-3220-703,1184488,DLB,1216788,INFIERNILLO 7A,-1,,44579904,,-1,,-1,,0,0,0,10000000000,0,100356,99364,181,60,3215.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
44784376,IS5-3295-995,1184488,DLB,1213388,INFIERNILLO 5,-1,,44576864,,-1,,-1,,0,0,0,10000000000,0,100658,99831,182,60,3295.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
44803868,I7A-3220-700,1184488,DLB,1216788,INFIERNILLO 7A,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,100325,99337,65535,60,3220.0,65535,269,Banco,90,Mineral,0,247,Panne,247,Panne,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
45628300,I7A-3190-706,1184488,DLB,1216788,INFIERNILLO 7A,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,99659,99445,65535,60,3000.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
46026308,NDO_3570_10,1184488,DLB,1259288,MINA,-1,,46033184,,-1,,-1,,0,0,0,10000000000,0,98365,98314,183,60,3570.0,65535,272,Nodo,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
47131180,D02-3730-317,1184488,DLB,1186188,DONOSO 2,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,94600,94000,65535,60,3000.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
47419156,BOT-3535-3530,1184488,DLB,1259288,MINA,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,94600,94000,65535,60,3000.0,65535,266,Botadero,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
47677420,IS5-3295-994,1184488,DLB,1213388,INFIERNILLO 5,-1,,-1,,-1,,-1,,0,0,0,10000000000,0,94977,94097,65535,60,3000.0,65535,269,Banco,90,Mineral,0,248,Operativo,248,Operativo,0,0,245,Otro,0,100,0,0,0,0,394,Desabilitado,-1
