Id,ShiftId,FieldId,EquipmentId,Equipment,UnitId,Unit,FuelStartTime,Duration,FuelEndTime,Fuel00,Fuel01,Fuel02,EndTime,Eqtype,ShiftStartTimestamp,StartTimestamp,EndTimestamp,Queue(min)
2.21E+18,221108002,02:20:36CDH55,2.21E+18,CDH55,264,Camion,8436,0,8436,2945,3076,3355.255754,2:20:36,KOM 930E,11/8/2022 20:00,11/8/2022 22:20,11/8/2022 22:20,0
2.21E+18,221108002,03:05:40CDH115,2.21E+18,CDH115,264,Camion,10661,479,11140,1993,2404,3184.71336,3:05:40,KOM 930E,11/8/2022 20:00,11/8/2022 22:57,11/8/2022 23:05,0
2.21E+18,221108002,03:32:07CDH70,2.21E+18,CDH70,264,Camion,10895,1832,12727,2752,3249,3428.065804,3:32:07,KOM 930E,11/8/2022 20:00,11/8/2022 23:01,11/8/2022 23:32,0
2.21E+18,221108002,03:36:34CDH108,2.21E+18,CDH108,264,Camion,11674,1320,12994,1326,1585,3249.873574,3:36:34,KOM 930E,11/8/2022 20:00,11/8/2022 23:14,11/8/2022 23:36,0
2.21E+18,221108002,03:17:48CDH65,2.21E+18,CDH65,264,Camion,11868,0,11868,2760,3053,3421.205774,3:17:48,KOM 930E,11/8/2022 20:00,11/8/2022 23:17,11/8/2022 23:17,0
2.21E+18,221108002,03:54:52CDH63,2.21E+18,CDH63,264,Camion,12499,1593,14092,3300,0,3393.990927,3:54:52,KOM 930E,11/8/2022 20:00,11/8/2022 23:28,11/8/2022 23:54,0
2.21E+18,221108002,03:44:04CDH82,2.21E+18,CDH82,264,Camion,13444,0,13444,3323,2993,3507.637268,3:44:04,KOM 930E,11/8/2022 20:00,11/8/2022 23:44,11/8/2022 23:44,0
2.21E+18,221108002,04:02:24CDH103,2.21E+18,CDH103,264,Camion,14544,0,14544,183,2292,3160.141785,4:02:24,KOM 930E,11/8/2022 20:00,11/9/2022 0:02,11/9/2022 0:02,0
2.21E+18,221108002,04:10:28CDH56,2.21E+18,CDH56,264,Camion,14871,157,15028,2711,4542,3400.032842,4:10:28,KOM 930E,11/8/2022 20:00,11/9/2022 0:07,11/9/2022 0:10,0
2.21E+18,221108002,04:19:12CDH77,2.21E+18,CDH77,264,Camion,15552,0,15552,2927,3091,3445.151961,4:19:12,KOM 930E,11/8/2022 20:00,11/9/2022 0:19,11/9/2022 0:19,0
2.21E+18,221108002,04:42:03CDH58,2.21E+18,CDH58,264,Camion,16923,0,16923,2740,3084,3540.694973,4:42:03,KOM 930E,11/8/2022 20:00,11/9/2022 0:42,11/9/2022 0:42,0
2.21E+18,221108002,05:28:51CDH79,2.21E+18,CDH79,264,Camion,18389,1342,19731,2924,3283,3446.883081,5:28:51,KOM 930E,11/8/2022 20:00,11/9/2022 1:06,11/9/2022 1:28,0
2.21E+18,221108002,05:09:12CDH57,2.21E+18,CDH57,264,Camion,18552,0,18552,2823,3154,3465.594288,5:09:12,KOM 930E,11/8/2022 20:00,11/9/2022 1:09,11/9/2022 1:09,0
2.21E+18,221108002,05:53:29CDH71,2.21E+18,CDH71,264,Camion,20366,843,21209,3103,3335,3401.267224,5:53:29,KOM 930E,11/8/2022 20:00,11/9/2022 1:39,11/9/2022 1:53,0
2.21E+18,221108002,05:40:11CDH66,2.21E+18,CDH66,264,Camion,20411,0,20411,3233,3215,3480.582925,5:40:11,KOM 930E,11/8/2022 20:00,11/9/2022 1:40,11/9/2022 1:40,0
2.21E+18,221108002,06:05:12CDH69,2.21E+18,CDH69,264,Camion,21912,0,21912,2741,3072,3439.270446,6:05:12,KOM 930E,11/8/2022 20:00,11/9/2022 2:05,11/9/2022 2:05,0
2.21E+18,221108002,06:50:02CDH60,2.21E+18,CDH60,264,Camion,23386,1216,24602,3054,3363,3283.845776,6:50:02,KOM 930E,11/8/2022 20:00,11/9/2022 2:29,11/9/2022 2:50,0
2.21E+18,221108002,07:09:35CDH80,2.21E+18,CDH80,264,Camion,25775,0,25775,2964,3301,3399.109032,7:09:35,KOM 930E,11/8/2022 20:00,11/9/2022 3:09,11/9/2022 3:09,0
2.21E+18,221108002,07:48:06CDH44,2.21E+18,CDH44,264,Camion,26988,1098,28086,2669,3007,3544.251944,7:48:06,KOM 930E,11/8/2022 20:00,11/9/2022 3:29,11/9/2022 3:48,0
2.21E+18,221108002,08:09:03CDH48,2.21E+18,CDH48,264,Camion,29343,0,29343,3029,3183,3219.336656,8:09:03,KOM 930E,11/8/2022 20:00,11/9/2022 4:09,11/9/2022 4:09,0
2.21E+18,221108002,09:01:11CDH89,2.21E+18,CDH89,264,Camion,31430,1041,32471,3650,3235,3413.884488,9:01:11,KOM 930E,11/8/2022 20:00,11/9/2022 4:43,11/9/2022 5:01,0
2.21E+18,221108002,09:06:38CDH45,2.21E+18,CDH45,264,Camion,32798,0,32798,2900,3108,3302.259222,9:06:38,KOM 930E,11/8/2022 20:00,11/9/2022 5:06,11/9/2022 5:06,0
2.21E+18,221108002,09:31:29CDH93,2.21E+18,CDH93,264,Camion,32995,1294,34289,3034,3383,3332.998898,9:31:29,KOM 930E,11/8/2022 20:00,11/9/2022 5:09,11/9/2022 5:31,0
2.21E+18,221108002,09:48:46CDH46,2.21E+18,CDH46,264,Camion,34071,1255,35326,3548,0,3490.423585,9:48:46,KOM 930E,11/8/2022 20:00,11/9/2022 5:27,11/9/2022 5:48,0
2.21E+18,221108002,09:45:55CDH41,2.21E+18,CDH41,264,Camion,35155,0,35155,2988,3223,3401.848755,9:45:55,KOM 930E,11/8/2022 20:00,11/9/2022 5:45,11/9/2022 5:45,0
2.21E+18,221108002,10:19:09CDH59,2.21E+18,CDH59,264,Camion,35966,1183,37149,2285,3306,3379.785581,10:19:09,KOM 930E,11/8/2022 20:00,11/9/2022 5:59,11/9/2022 6:19,0
2.21E+18,221108002,11:00:04CDH39,2.21E+18,CDH39,264,Camion,37730,1874,39604,2996,3306,3461.841373,11:00:04,KOM 930E,11/8/2022 20:00,11/9/2022 6:28,11/9/2022 7:00,0
2.21E+18,221108002,10:38:29CDH91,2.21E+18,CDH91,264,Camion,38309,0,38309,2755,3110,3965.62423,10:38:29,KOM 930E,11/8/2022 20:00,11/9/2022 6:38,11/9/2022 6:38,0
2.21E+18,221108002,10:41:50CDH76,2.21E+18,CDH76,264,Camion,38510,0,38510,2903,3186,3977.042372,10:41:50,KOM 930E,11/8/2022 20:00,11/9/2022 6:41,11/9/2022 6:41,0
2.21E+18,221108002,11:05:56CDH61,2.21E+18,CDH61,264,Camion,38757,1199,39956,2726,2929,3501.674471,11:05:56,KOM 930E,11/8/2022 20:00,11/9/2022 6:45,11/9/2022 7:05,14.1
2.21E+18,221108002,11:22:00CDH90,2.21E+18,CDH90,264,Camion,40920,0,40920,2671,2833,3491.025753,11:22:00,KOM 930E,11/8/2022 20:00,11/9/2022 7:22,11/9/2022 7:22,0
2.21E+18,221108002,11:31:57CDH42,2.21E+18,CDH42,264,Camion,41508,9,41517,2739,3117,3404.883968,11:31:57,KOM 930E,11/8/2022 20:00,11/9/2022 7:31,11/9/2022 7:31,0
2.21E+18,221109001,01:15:19CDH51,2.21E+18,CDH51,264,Camion,3283,1236,4519,2878,2610,3523.317343,1:15:19,KOM 930E,11/9/2022 8:00,11/9/2022 8:54,11/9/2022 9:15,0
2.21E+18,221109001,01:33:30CDH115,2.21E+18,CDH115,264,Camion,4581,1029,5610,1915,2210,3207.61354,1:33:30,KOM 930E,11/9/2022 8:00,11/9/2022 9:16,11/9/2022 9:33,0
2.21E+18,221109001,01:26:01CDH103,2.21E+18,CDH103,264,Camion,4604,557,5161,1633,1982,3272.163267,1:26:01,KOM 930E,11/9/2022 8:00,11/9/2022 9:16,11/9/2022 9:26,0
2.21E+18,221109001,01:56:08CDH74,2.21E+18,CDH74,264,Camion,6053,915,6968,2688,3112,3335.41332,1:56:08,KOM 930E,11/9/2022 8:00,11/9/2022 9:40,11/9/2022 9:56,0
2.21E+18,221109001,02:31:31CDH72,2.21E+18,CDH72,264,Camion,6239,2852,9091,5456,3142,3514.357449,2:31:31,KOM 930E,11/9/2022 8:00,11/9/2022 9:43,11/9/2022 10:31,0
2.21E+18,221109001,02:15:15CDH40,2.21E+18,CDH40,264,Camion,7694,421,8115,2862,3051,3309.547563,2:15:15,KOM 930E,11/9/2022 8:00,11/9/2022 10:08,11/9/2022 10:15,0
2.21E+18,221109001,02:20:57CDH108,2.21E+18,CDH108,264,Camion,7695,762,8457,2035,2315,3226.547838,2:20:57,KOM 930E,11/9/2022 8:00,11/9/2022 10:08,11/9/2022 10:20,7
2.21E+18,221109001,02:21:28CDH62,2.21E+18,CDH62,264,Camion,8488,0,8488,2695,3052,3226.547838,2:21:28,KOM 930E,11/9/2022 8:00,11/9/2022 10:21,11/9/2022 10:21,0
2.21E+18,221109001,02:53:18CDH73,2.21E+18,CDH73,264,Camion,9332,1066,10398,3061,3283,3224.748961,2:53:18,KOM 930E,11/9/2022 8:00,11/9/2022 10:35,11/9/2022 10:53,0
2.21E+18,221109001,02:51:01CDH78,2.21E+18,CDH78,264,Camion,10261,0,10261,3255,2969,3468.513261,2:51:01,KOM 930E,11/9/2022 8:00,11/9/2022 10:51,11/9/2022 10:51,0
2.21E+18,221109001,03:25:40CDH86,2.21E+18,CDH86,264,Camion,11062,1278,12340,2386,3048,3436.864672,3:25:40,KOM 930E,11/9/2022 8:00,11/9/2022 11:04,11/9/2022 11:25,0
2.21E+18,221109001,03:58:42CDH52,2.21E+18,CDH52,264,Camion,13299,1023,14322,2651,3095,3348.890804,3:58:42,KOM 930E,11/9/2022 8:00,11/9/2022 11:41,11/9/2022 11:58,0
2.21E+18,221109001,04:19:02CDH68,2.21E+18,CDH68,264,Camion,15542,0,15542,2858,3117,3391.547458,4:19:02,KOM 930E,11/9/2022 8:00,11/9/2022 12:19,11/9/2022 12:19,0
2.21E+18,221109001,04:37:46CDH94,2.21E+18,CDH94,264,Camion,15557,1109,16666,2772,3021,3424.082836,4:37:46,KOM 930E,11/9/2022 8:00,11/9/2022 12:19,11/9/2022 12:37,0
2.21E+18,221109001,04:43:41CDH67,2.21E+18,CDH67,264,Camion,17006,15,17021,1431,3014,3356.503686,4:43:41,KOM 930E,11/9/2022 8:00,11/9/2022 12:43,11/9/2022 12:43,0
2.21E+18,221109001,04:54:58CDH55,2.21E+18,CDH55,264,Camion,17698,0,17698,3023,3168,3272.466346,4:54:58,KOM 930E,11/9/2022 8:00,11/9/2022 12:54,11/9/2022 12:54,0
2.21E+18,221109001,05:25:21CDH87,2.21E+18,CDH87,264,Camion,19521,0,19521,2644,3119,3287.748807,5:25:21,KOM 930E,11/9/2022 8:00,11/9/2022 13:25,11/9/2022 13:25,0
2.21E+18,221109001,06:13:23CDH50,2.21E+18,CDH50,264,Camion,21146,1257,22403,2883,3014,3702.123056,6:13:23,KOM 930E,11/9/2022 8:00,11/9/2022 13:52,11/9/2022 14:13,0
2.21E+18,221109001,05:59:14CDH43,2.21E+18,CDH43,264,Camion,21554,0,21554,3189,3315,3310.37462,5:59:14,KOM 930E,11/9/2022 8:00,11/9/2022 13:59,11/9/2022 13:59,0
2.21E+18,221109001,06:31:20CDH85,2.21E+18,CDH85,264,Camion,23480,0,23480,2680,2693,3509.612993,6:31:20,KOM 930E,11/9/2022 8:00,11/9/2022 14:31,11/9/2022 14:31,0
2.21E+18,221109001,06:54:16CDH71,2.21E+18,CDH71,264,Camion,23756,1100,24856,3035,3034,3254.620443,6:54:16,KOM 930E,11/9/2022 8:00,11/9/2022 14:35,11/9/2022 14:54,0
2.21E+18,221109001,07:33:34CDH70,2.21E+18,CDH70,264,Camion,26120,1094,27214,2436,3440,3259.933573,7:33:34,KOM 930E,11/9/2022 8:00,11/9/2022 15:15,11/9/2022 15:33,0
2.21E+18,221109001,07:20:54CDH77,2.21E+18,CDH77,264,Camion,26454,0,26454,2956,3129,3588.324936,7:20:54,KOM 930E,11/9/2022 8:00,11/9/2022 15:20,11/9/2022 15:20,0
2.21E+18,221109001,07:55:22CDH88,2.21E+18,CDH88,264,Camion,28522,0,28522,400,3515,3541.780127,7:55:22,KOM 930E,11/9/2022 8:00,11/9/2022 15:55,11/9/2022 15:55,0
2.21E+18,221109001,08:42:57CDH56,2.21E+18,CDH56,264,Camion,30109,1268,31377,6868,3122,3646.142581,8:42:57,KOM 930E,11/9/2022 8:00,11/9/2022 16:21,11/9/2022 16:42,0
2.21E+18,221109001,09:20:08CDH79,2.21E+18,CDH79,264,Camion,32550,1058,33608,3328,3429,3216.289937,9:20:08,KOM 930E,11/9/2022 8:00,11/9/2022 17:02,11/9/2022 17:20,0
2.21E+18,221109001,10:03:32CDH54,2.21E+18,CDH54,264,Camion,35106,1106,36212,5764,3202,3206.049735,10:03:32,KOM 930E,11/9/2022 8:00,11/9/2022 17:45,11/9/2022 18:03,0
2.21E+18,221109001,10:28:22CDH82,2.21E+18,CDH82,264,Camion,36448,1254,37702,3725,3392,3436.363831,10:28:22,KOM 930E,11/9/2022 8:00,11/9/2022 18:07,11/9/2022 18:28,0
2.21E+18,221109001,10:09:24CDH65,2.21E+18,CDH65,264,Camion,36550,14,36564,2970,3179,3267.602811,10:09:24,KOM 930E,11/9/2022 8:00,11/9/2022 18:09,11/9/2022 18:09,0
2.21E+18,221109001,10:46:32CDH66,2.21E+18,CDH66,264,Camion,37293,1499,38792,3558,3315,3396.436492,10:46:32,KOM 930E,11/9/2022 8:00,11/9/2022 18:21,11/9/2022 18:46,6.8
2.21E+18,221109001,10:42:41CDH69,2.21E+18,CDH69,264,Camion,38561,0,38561,3159,3630,3271.499446,10:42:41,KOM 930E,11/9/2022 8:00,11/9/2022 18:42,11/9/2022 18:42,0
2.21E+18,221109001,11:36:39CDH44,2.21E+18,CDH44,264,Camion,40364,1435,41799,6044,3435,3401.859509,11:36:39,KOM 930E,11/9/2022 8:00,11/9/2022 19:12,11/9/2022 19:36,0
2.21E+18,221109001,11:16:26CDH83,2.21E+18,CDH83,264,Camion,40586,0,40586,3315,44,3481.215958,11:16:26,KOM 930E,11/9/2022 8:00,11/9/2022 19:16,11/9/2022 19:16,0
2.21E+18,221109002,00:22:23CDH91,2.21E+18,CDH91,264,Camion,404,939,1343,2512,2827,3447.962592,0:22:23,KOM 930E,11/9/2022 20:00,11/9/2022 20:06,11/9/2022 20:22,0
2.21E+18,221109002,00:37:32CDH80,2.21E+18,CDH80,264,Camion,2252,0,2252,2911,3145,3422.619639,0:37:32,KOM 930E,11/9/2022 20:00,11/9/2022 20:37,11/9/2022 20:37,0
2.21E+18,221109002,00:38:08CDH76,2.21E+18,CDH76,264,Camion,2288,0,2288,2679,3036,3422.619639,0:38:08,KOM 930E,11/9/2022 20:00,11/9/2022 20:38,11/9/2022 20:38,0
2.21E+18,221109002,00:59:50CDH93,2.21E+18,CDH93,264,Camion,2500,1090,3590,2942,3175,3461.144409,0:59:50,KOM 930E,11/9/2022 20:00,11/9/2022 20:41,11/9/2022 20:59,0
2.21E+18,221109002,01:02:24CDH45,2.21E+18,CDH45,264,Camion,3744,0,3744,3040,3051,3412.522724,1:02:24,KOM 930E,11/9/2022 20:00,11/9/2022 21:02,11/9/2022 21:02,0
2.21E+18,221109002,01:46:30CDH61,2.21E+18,CDH61,264,Camion,5506,884,6390,2831,3159,3372.065894,1:46:30,KOM 930E,11/9/2022 20:00,11/9/2022 21:31,11/9/2022 21:46,0
2.21E+18,221109002,01:36:59CDH59,2.21E+18,CDH59,264,Camion,5579,240,5819,3000,3274,3313.042943,1:36:59,KOM 930E,11/9/2022 20:00,11/9/2022 21:32,11/9/2022 21:36,0
2.21E+18,221109002,01:57:42CDH58,2.21E+18,CDH58,264,Camion,7043,19,7062,3158,3263,3333.318052,1:57:42,KOM 930E,11/9/2022 20:00,11/9/2022 21:57,11/9/2022 21:57,0
2.21E+18,221109002,02:36:20CDH89,2.21E+18,CDH89,264,Camion,8073,1307,9380,3584,3202,3463.397836,2:36:20,KOM 930E,11/9/2022 20:00,11/9/2022 22:14,11/9/2022 22:36,0
2.21E+18,221109002,02:15:57CDH41,2.21E+18,CDH41,264,Camion,8157,0,8157,3361,3325,3332.473162,2:15:57,KOM 930E,11/9/2022 20:00,11/9/2022 22:15,11/9/2022 22:15,0
2.21E+18,221109002,03:09:13CDH90,2.21E+18,CDH90,264,Camion,10365,988,11353,3082,3302,3348.963939,3:09:13,KOM 930E,11/9/2022 20:00,11/9/2022 22:52,11/9/2022 23:09,0
2.21E+18,221109002,03:00:01CDH39,2.21E+18,CDH39,264,Camion,10801,0,10801,3009,3196,3345.594801,3:00:01,KOM 930E,11/9/2022 20:00,11/9/2022 23:00,11/9/2022 23:00,0
2.21E+18,221109002,03:19:47CDH103,2.21E+18,CDH103,264,Camion,11340,647,11987,2583,3038,3225.526361,3:19:47,KOM 930E,11/9/2022 20:00,11/9/2022 23:09,11/9/2022 23:19,0
2.21E+18,221109002,03:29:05CDH63,2.21E+18,CDH63,264,Camion,11443,1102,12545,3438,3173,3427.218779,3:29:05,KOM 930E,11/9/2022 20:00,11/9/2022 23:10,11/9/2022 23:29,0
2.21E+18,221109002,03:51:14CDH115,2.21E+18,CDH115,264,Camion,12724,1150,13874,2140,2501,3160.880329,3:51:14,KOM 930E,11/9/2022 20:00,11/9/2022 23:32,11/9/2022 23:51,0
2.21E+18,221109002,03:52:34CDH46,2.21E+18,CDH46,264,Camion,13954,0,13954,3307,3045,3412.2289,3:52:34,KOM 930E,11/9/2022 20:00,11/9/2022 23:52,11/9/2022 23:52,0
2.21E+18,221109002,04:47:20CDH74,2.21E+18,CDH74,264,Camion,16133,1107,17240,1239,3149,3173.62172,4:47:20,KOM 930E,11/9/2022 20:00,11/10/2022 0:28,11/10/2022 0:47,0
2.21E+18,221109002,04:38:44CDH62,2.21E+18,CDH62,264,Camion,16724,0,16724,2815,3044,3265.942335,4:38:44,KOM 930E,11/9/2022 20:00,11/10/2022 0:38,11/10/2022 0:38,0
2.21E+18,221109002,05:09:30CDH81,2.21E+18,CDH81,264,Camion,16965,1605,18570,3000,3176,3280.993804,5:09:30,KOM 930E,11/9/2022 20:00,11/10/2022 0:42,11/10/2022 1:09,0
2.21E+18,221109002,05:11:17CDH40,2.21E+18,CDH40,264,Camion,17630,1047,18677,2907,3059,3353.550926,5:11:17,KOM 930E,11/9/2022 20:00,11/10/2022 0:53,11/10/2022 1:11,15.7
2.21E+18,221109002,05:46:26CDH84,2.21E+18,CDH84,264,Camion,19603,1183,20786,3240,3023,3480.658163,5:46:26,KOM 930E,11/9/2022 20:00,11/10/2022 1:26,11/10/2022 1:46,0
2.21E+18,221109002,06:20:01CDH48,2.21E+18,CDH48,264,Camion,22801,0,22801,2608,3102,3441.695995,6:20:01,KOM 930E,11/9/2022 20:00,11/10/2022 2:20,11/10/2022 2:20,0
2.21E+18,221109002,07:00:08CDH72,2.21E+18,CDH72,264,Camion,25208,0,25208,2990,3326,3471.925352,7:00:08,KOM 930E,11/9/2022 20:00,11/10/2022 3:00,11/10/2022 3:00,0
2.21E+18,221109002,07:19:14CDH52,2.21E+18,CDH52,264,Camion,26354,0,26354,2793,3123,3750.053578,7:19:14,KOM 930E,11/9/2022 20:00,11/10/2022 3:19,11/10/2022 3:19,0
2.21E+18,221109002,07:20:17CDH60,2.21E+18,CDH60,264,Camion,26417,0,26417,2707,3011,3452.725206,7:20:17,KOM 930E,11/9/2022 20:00,11/10/2022 3:20,11/10/2022 3:20,0
2.21E+18,221109002,07:57:17CDH55,2.21E+18,CDH55,264,Camion,28637,0,28637,2888,3055,3332.682441,7:57:17,KOM 930E,11/9/2022 20:00,11/10/2022 3:57,11/10/2022 3:57,0
2.21E+18,221109002,09:22:29CDH42,2.21E+18,CDH42,264,Camion,31545,2204,33749,2954,3252,3285.009498,9:22:29,KOM 930E,11/9/2022 20:00,11/10/2022 4:45,11/10/2022 5:22,0
2.21E+18,221109002,09:03:25CDH57,2.21E+18,CDH57,264,Camion,32561,44,32605,3255,3327,3346.859345,9:03:25,KOM 930E,11/9/2022 20:00,11/10/2022 5:02,11/10/2022 5:03,0
2.21E+18,221109002,09:51:10CDH51,2.21E+18,CDH51,264,Camion,34002,1468,35470,3533,0,3424.27813,9:51:10,KOM 930E,11/9/2022 20:00,11/10/2022 5:26,11/10/2022 5:51,0
2.21E+18,221109002,09:37:55CDH67,2.21E+18,CDH67,264,Camion,34675,0,34675,4127,3269,3451.82737,9:37:55,KOM 930E,11/9/2022 20:00,11/10/2022 5:37,11/10/2022 5:37,0
2.21E+18,221109002,09:48:14CDH68,2.21E+18,CDH68,264,Camion,35265,29,35294,3408,3285,3465.368406,9:48:14,KOM 930E,11/9/2022 20:00,11/10/2022 5:47,11/10/2022 5:48,0.016666667
2.21E+18,221109002,10:13:16CDH86,2.21E+18,CDH86,264,Camion,35549,1247,36796,3119,3227,3322.94473,10:13:16,KOM 930E,11/9/2022 20:00,11/10/2022 5:52,11/10/2022 6:13,0
2.21E+18,221109002,10:19:57CDH94,2.21E+18,CDH94,264,Camion,36083,1114,37197,3088,3207,3578.340855,10:19:57,KOM 930E,11/9/2022 20:00,11/10/2022 6:01,11/10/2022 6:19,11.9
2.21E+18,221109002,10:41:02CDH88,2.21E+18,CDH88,264,Camion,37376,1086,38462,2821,3084,3297.326087,10:41:02,KOM 930E,11/9/2022 20:00,11/10/2022 6:22,11/10/2022 6:41,0
2.21E+18,221109002,11:07:59CDH92,2.21E+18,CDH92,264,Camion,38635,1444,40079,2914,3150,3372.264479,11:07:59,KOM 930E,11/9/2022 20:00,11/10/2022 6:43,11/10/2022 7:07,0
2.21E+18,221109002,10:59:25CDH85,2.21E+18,CDH85,264,Camion,39565,0,39565,3046,3363,3429.200067,10:59:25,KOM 930E,11/9/2022 20:00,11/10/2022 6:59,11/10/2022 6:59,0
2.21E+18,221110001,01:29:38CDH54,2.21E+18,CDH54,264,Camion,3931,1447,5378,2127,3037,3311.525868,1:29:38,KOM 930E,11/10/2022 8:00,11/10/2022 9:05,11/10/2022 9:29,0
2.21E+18,221110001,01:10:04CDH50,2.21E+18,CDH50,264,Camion,4192,12,4204,3122,3233,3453.815189,1:10:04,KOM 930E,11/10/2022 8:00,11/10/2022 9:09,11/10/2022 9:10,0
2.21E+18,221110001,01:11:40CDH78,2.21E+18,CDH78,264,Camion,4300,0,4300,3632,3353,3453.815189,1:11:40,KOM 930E,11/10/2022 8:00,11/10/2022 9:11,11/10/2022 9:11,0
2.21E+18,221110001,01:37:40CDH65,2.21E+18,CDH65,264,Camion,4603,1257,5860,2704,3273,3307.229224,1:37:40,KOM 930E,11/10/2022 8:00,11/10/2022 9:16,11/10/2022 9:37,0
2.21E+18,221110001,01:51:48CDH87,2.21E+18,CDH87,264,Camion,6708,0,6708,3104,3485,3222.749417,1:51:48,KOM 930E,11/10/2022 8:00,11/10/2022 9:51,11/10/2022 9:51,0
2.21E+18,221110001,02:19:06CDH56,2.21E+18,CDH56,264,Camion,7325,1021,8346,6820,3105,3466.167272,2:19:06,KOM 930E,11/10/2022 8:00,11/10/2022 10:02,11/10/2022 10:19,0
2.21E+18,221110001,02:21:25CDH74,2.21E+18,CDH74,264,Camion,7461,1024,8485,1567,1968,3163.329045,2:21:25,KOM 930E,11/10/2022 8:00,11/10/2022 10:04,11/10/2022 10:21,0
2.21E+18,221110001,02:05:49CDH77,2.21E+18,CDH77,264,Camion,7549,0,7549,2947,3597,3407.380137,2:05:49,KOM 930E,11/10/2022 8:00,11/10/2022 10:05,11/10/2022 10:05,0
2.21E+18,221110001,02:40:36CDH79,2.21E+18,CDH79,264,Camion,8176,1460,9636,2823,3025,3271.257141,2:40:36,KOM 930E,11/10/2022 8:00,11/10/2022 10:16,11/10/2022 10:40,0
2.21E+18,221110001,02:36:39CDH71,2.21E+18,CDH71,264,Camion,8463,936,9399,3023,3322,3470.041493,2:36:39,KOM 930E,11/10/2022 8:00,11/10/2022 10:21,11/10/2022 10:36,0
2.21E+18,221110001,02:57:55CDH69,2.21E+18,CDH69,264,Camion,9821,854,10675,2720,3228,3231.438262,2:57:55,KOM 930E,11/10/2022 8:00,11/10/2022 10:43,11/10/2022 10:57,0
2.21E+18,221110001,03:39:16CDH93,2.21E+18,CDH93,264,Camion,10286,2870,13156,2929,3094,3365.574563,3:39:16,KOM 930E,11/10/2022 8:00,11/10/2022 10:51,11/10/2022 11:39,0
2.21E+18,221110001,03:17:38CDH76,2.21E+18,CDH76,264,Camion,10825,1033,11858,2836,3159,3441.579682,3:17:38,KOM 930E,11/10/2022 8:00,11/10/2022 11:00,11/10/2022 11:17,0
2.21E+18,221110001,03:51:08CDH70,2.21E+18,CDH70,264,Camion,12616,1252,13868,3395,3019,3362.832654,3:51:08,KOM 930E,11/10/2022 8:00,11/10/2022 11:30,11/10/2022 11:51,0
2.21E+18,221110001,04:19:25CDH45,2.21E+18,CDH45,264,Camion,14705,860,15565,2900,3187,3265.117348,4:19:25,KOM 930E,11/10/2022 8:00,11/10/2022 12:05,11/10/2022 12:19,0
2.21E+18,221110001,04:21:45CDH103,2.21E+18,CDH103,264,Camion,15103,602,15705,1954,2287,3145.802437,4:21:45,KOM 930E,11/10/2022 8:00,11/10/2022 12:11,11/10/2022 12:21,7.7
2.21E+18,221110001,04:54:41CDH115,2.21E+18,CDH115,264,Camion,16252,1429,17681,1891,2365,3159.809057,4:54:41,KOM 930E,11/10/2022 8:00,11/10/2022 12:30,11/10/2022 12:54,0
2.21E+18,221110001,04:34:33CDH108,2.21E+18,CDH108,264,Camion,16473,0,16473,1364,1473,3213.781775,4:34:33,KOM 930E,11/10/2022 8:00,11/10/2022 12:34,11/10/2022 12:34,0
2.21E+18,221110001,05:02:00CDH80,2.21E+18,CDH80,264,Camion,17111,1009,18120,2706,3100,3286.91842,5:02:00,KOM 930E,11/10/2022 8:00,11/10/2022 12:45,11/10/2022 13:02,0
2.21E+18,221110001,04:45:21CDH58,2.21E+18,CDH58,264,Camion,17109,12,17121,2897,3109,3368.137914,4:45:21,KOM 930E,11/10/2022 8:00,11/10/2022 12:45,11/10/2022 12:45,0
2.21E+18,221110001,05:39:28CDH61,2.21E+18,CDH61,264,Camion,20368,0,20368,2708,3069,3213.539113,5:39:28,KOM 930E,11/10/2022 8:00,11/10/2022 13:39,11/10/2022 13:39,0
2.21E+18,221110001,07:03:43CDH40,2.21E+18,CDH40,264,Camion,24381,1042,25423,2608,3101,3214.144634,7:03:43,KOM 930E,11/10/2022 8:00,11/10/2022 14:46,11/10/2022 15:03,0
2.21E+18,221110001,07:43:40CDH83,2.21E+18,CDH83,264,Camion,26045,1775,27820,3483,3243,3346.950716,7:43:40,KOM 930E,11/10/2022 8:00,11/10/2022 15:14,11/10/2022 15:43,0
2.21E+18,221110001,08:05:17CDH81,2.21E+18,CDH81,264,Camion,27346,1771,29117,2488,3040,3317.251135,8:05:17,KOM 930E,11/10/2022 8:00,11/10/2022 15:35,11/10/2022 16:05,7.9
2.21E+18,221110001,08:47:01CDH82,2.21E+18,CDH82,264,Camion,30381,1240,31621,3417,3153,3409.642836,8:47:01,KOM 930E,11/10/2022 8:00,11/10/2022 16:26,11/10/2022 16:47,0
2.21E+18,221110001,08:27:45CDH90,2.21E+18,CDH90,264,Camion,30465,0,30465,2970,3162,3301.047939,8:27:45,KOM 930E,11/10/2022 8:00,11/10/2022 16:27,11/10/2022 16:27,0
2.21E+18,221110001,08:51:01CDH39,2.21E+18,CDH39,264,Camion,30790,1071,31861,3075,3074,3365.78906,8:51:01,KOM 930E,11/10/2022 8:00,11/10/2022 16:33,11/10/2022 16:51,13.9
2.21E+18,221110001,09:16:40CDH72,2.21E+18,CDH72,264,Camion,32409,991,33400,2857,3183,3346.907489,9:16:40,KOM 930E,11/10/2022 8:00,11/10/2022 17:00,11/10/2022 17:16,0
